Brand;Model;Body_Type;Year;Price;Mileage;Engine_Size;Horsepower;Fuel_Type;Gender;Marital_Status;Has_Children;Social_Status
Chevrolet;Malibu;Sedan;2021;23042;38511;3,5;126;Electric;Female;Single;0;4
Tesla;Model S;Truck;2021;33944;41712;1,6;241;Petrol;Male;Married;2;1
Toyota;RAV4;Sedan;2021;30330;60463;2;212;Petrol;Male;Single;0;4
BMW;X5;Sedan;2018;46852;16457;;248;Electric;Female;Married;3;3
BMW;X5;Sedan;2018;35847;22466;2,5;245;Petrol;Female;Single;3;1
BMW;5 Series;Sedan;2020;47057;29264;1,8;114;Petrol;Male;Married;1;4
Mercedes;C-Class;Sedan;2021;16342;27713;2;253;Petrol;Female;Married;3;3
Hyundai;Sonata;Truck;2018;32093;66488;2;225;Petrol;Female;Single;1;4
BMW;3 Series;Truck;2021;17862;95093;2;324;Petrol;Male;Married;2;4
Toyota;RAV4;Truck;2018;35372;19604;;239;Petrol;Male;Married;3;1
Toyota;Corolla;Sedan;2021;24555;93741;2,5;108;Petrol;Female;Married;0;2
Kia;Soul;Truck;2021;49167;8425;2;290;Petrol;Male;Single;3;2
Mercedes;GLE;Sedan;2019;33178;65687;1,8;367;Petrol;Female;Married;3;1
Hyundai;Santa Fe;Sedan;2021;33126;20254;1,8;207;Petrol;Male;Single;2;3
Kia;Sportage;Truck;2021;39089;86388;1,6;194;Petrol;Female;Married;0;5
Kia;Soul;Sedan;2019;20512;12043;2;273;Petrol;Male;Single;1;1
Hyundai;Elantra;Sedan;2021;20419;38153;2;164;Petrol;Female;Married;1;5
Tesla;Model 3;Sedan;2020;26643;85598;2;363;Petrol;Female;Single;1;5
Tesla;Model Y;Sedan;2019;42015;27171;2,5;321;Petrol;Female;Married;2;1
Chevrolet;Camaro;Sedan;2018;22796;36944;2;138;Petrol;Female;Married;0;4
Nissan;Sentra;Sedan;2019;21906;97830;3,5;218;Petrol;Female;Married;2;1
Tesla;Model Y;Sedan;2020;35523;52156;2;186;Petrol;Female;Single;0;1
Chevrolet;Equinox;Sedan;2021;34151;67229;2;184;Petrol;Female;Single;2;1
Tesla;Model Y;Hatchback;2020;38011;15022;;132;Petrol;Female;Single;3;2
Kia;Soul;Sedan;2020;42757;94156;2,5;172;Petrol;Male;Single;2;2
BMW;X5;Hatchback;2021;39311;97543;2,5;307;Petrol;Male;Single;3;3
Ford;Fusion;Sedan;2020;17001;12528;2;390;Petrol;Female;Single;1;3
Hyundai;Santa Fe;Sedan;2019;32293;32447;2,5;130;Petrol;Male;Married;1;3
Ford;F-150;Sedan;2020;29336;25970;2,5;376;Electric;Male;Single;0;1
Toyota;Prius;Sedan;2021;16931;63205;1,8;341;Petrol;Male;Single;0;3
Ford;F-150;Sedan;2020;45773;31453;1,8;196;Petrol;Female;Single;2;3
Kia;Optima;Truck;2019;31265;19046;2,5;298;Petrol;Male;Married;1;4
Honda;CR-V;Sedan;2020;39302;59411;2;375;Petrol;Male;Single;2;3
Honda;Fit;Sedan;2020;44286;66481;2;246;Petrol;Female;Single;3;1
Hyundai;Elantra;Sedan;2021;25923;13696;1,8;268;Petrol;Male;Single;3;2
Ford;Mustang;Sedan;2021;44277;30266;1,6;153;Petrol;Female;Married;3;5
Tesla;Model 3;Sedan;2021;31664;36141;;221;Petrol;Male;Married;0;2
Toyota;Camry;Sedan;2019;38719;86482;2,5;361;Petrol;Male;Single;2;2
Kia;Soul;Sedan;2021;44080;81057;2;315;Electric;Female;Single;1;2
Mercedes;E-Class;Sedan;2020;26319;46529;1,8;255;Petrol;Male;Single;3;1
Mercedes;C-Class;Sedan;2020;18737;57640;;340;Petrol;Female;Married;2;5
BMW;X3;Sedan;2020;39052;87085;1,8;342;Petrol;Female;Married;2;5
Nissan;Rogue;Sedan;2020;18997;66907;2,5;146;Petrol;Male;Single;3;5
BMW;5 Series;Sedan;2021;36132;72935;2;104;Petrol;Male;Single;1;3
Chevrolet;Camaro;Sedan;2020;46204;18466;3,5;284;Electric;Female;Single;3;4
Mercedes;GLE;Sedan;2020;32917;17027;1,6;327;Petrol;Female;Married;0;2
Kia;Sportage;Sedan;2021;34238;71184;2;208;Electric;Male;Single;1;4
Tesla;Model S;Sedan;2021;32070;51894;2;281;Petrol;Male;Married;0;2
BMW;5 Series;Sedan;2019;33181;40758;2;104;Petrol;Male;Single;0;2
Ford;Explorer;Sedan;2021;46495;6760;2;330;Petrol;Male;Married;2;5
Mercedes;C-Class;Sedan;2020;49160;99330;2,5;138;Petrol;Male;Single;1;4
Kia;Soul;Sedan;2020;23865;59657;;251;Petrol;Female;Married;0;2
Hyundai;Santa Fe;Sedan;2021;48232;9979;2,5;137;Petrol;Male;Single;3;4
Tesla;Model 3;Sedan;2018;31815;55418;2,5;173;Petrol;Male;Single;2;2
Mercedes;E-Class;Sedan;2020;33851;61452;1,8;331;Petrol;Female;Married;0;1
Hyundai;Tucson;Sedan;2019;38900;10170;;279;Petrol;Male;Single;2;5
Nissan;Sentra;Sedan;2019;36656;66898;1,6;383;Petrol;Female;Married;0;3
Mercedes;GLC;Hatchback;2019;42810;64911;2,5;187;Petrol;Male;Single;2;5
Hyundai;Sonata;Sedan;2020;18754;30015;2;273;Petrol;Female;Single;1;3
Honda;Civic;Sedan;2021;24404;29243;2;215;Petrol;Female;Married;3;3
BMW;5 Series;Sedan;2018;29340;43183;3,5;301;Petrol;Female;Single;0;2
Tesla;Model X;Sedan;2019;15177;76933;2,5;273;Petrol;Male;Single;3;4
Mercedes;GLE;Sedan;2021;19871;86150;3,5;364;Petrol;Male;Married;1;4
Hyundai;Santa Fe;Sedan;2018;39798;50778;2,5;229;Petrol;Female;Married;1;3
Mercedes;GLC;Sedan;2020;27208;24679;3,5;137;Petrol;Female;Married;2;3
Ford;F-150;Sedan;2021;26136;87560;2;191;Petrol;Female;Single;1;1
Ford;Explorer;Truck;2020;48450;56270;2,5;223;Petrol;Male;Married;2;5
Toyota;RAV4;Sedan;2020;29885;52357;2,5;122;Petrol;Female;Married;1;3
Ford;Explorer;Sedan;2018;33926;80616;;128;Petrol;Female;Married;1;1
Tesla;Model Y;Sedan;2018;26535;32625;2,5;131;Petrol;Female;Married;2;4
Mercedes;C-Class;Sedan;2021;46531;65939;2;383;Petrol;Male;Married;2;4
Hyundai;Sonata;Sedan;2019;25996;14957;2;197;Petrol;Female;Single;1;5
BMW;X3;Sedan;2020;29408;8821;1,6;128;Petrol;Female;Single;3;1
Hyundai;Elantra;Sedan;2020;41010;46086;;374;Petrol;Male;Married;2;2
BMW;X5;Sedan;2020;49572;10212;2;398;Petrol;Male;Married;0;5
Tesla;Model 3;Sedan;2019;31927;67777;2,5;133;Petrol;Female;Married;3;3
Ford;Mustang;Sedan;2019;43915;83629;1,6;234;Petrol;Male;Married;3;5
Nissan;Maxima;Hatchback;2021;22954;12924;2;342;Electric;Female;Married;1;3
Toyota;RAV4;Sedan;2021;21683;66988;;209;Petrol;Female;Married;2;1
Kia;Optima;Sedan;2020;45305;69034;1,6;344;Petrol;Female;Married;3;4
Kia;Sorento;Sedan;2019;20022;56125;2,5;251;Petrol;Female;Married;2;1
Nissan;Sentra;Sedan;2018;25362;79548;2;391;Petrol;Male;Married;3;5
BMW;5 Series;Sedan;2020;42476;52102;1,6;324;Petrol;Male;Single;3;2
Chevrolet;Equinox;Hatchback;2020;37657;62920;1,8;116;Petrol;Female;Married;1;1
Hyundai;Tucson;Sedan;2020;22763;44606;2;114;Petrol;Female;Married;3;2
Hyundai;Elantra;Sedan;2020;34896;29684;1,6;158;Petrol;Female;Married;3;5
Nissan;Maxima;Truck;2021;36108;9741;1,8;165;Petrol;Female;Married;1;3
Kia;Optima;Sedan;2020;16269;26892;2;216;Petrol;Female;Single;2;1
Tesla;Model 3;Sedan;2020;33271;6443;1,8;392;Electric;Male;Married;1;4
Tesla;Model X;Sedan;2020;39609;49866;2,5;215;Petrol;Male;Single;3;3
Mercedes;GLC;Sedan;2020;49785;29711;2,5;294;Petrol;Male;Single;3;2
Hyundai;Sonata;Sedan;2019;17627;56616;2;225;Petrol;Female;Single;2;5
Tesla;Model Y;Hatchback;2020;19750;8615;2;148;Petrol;Male;Married;3;3
Toyota;Camry;Sedan;2021;23083;24619;2;313;Petrol;Male;Married;0;1
Honda;Civic;Sedan;2021;45805;96890;2,5;126;Petrol;Female;Married;3;2
Nissan;Rogue;Sedan;2020;43187;11597;2,5;318;Petrol;Female;Single;1;5
Ford;Explorer;Sedan;2021;34552;41754;2;230;Petrol;Female;Married;0;1
Nissan;Maxima;Sedan;2020;45817;12862;;148;Petrol;Female;Single;3;5
Nissan;Maxima;Sedan;2020;26814;43241;2;185;Petrol;Male;Single;2;5
Hyundai;Elantra;Sedan;2018;31891;19085;2;182;Petrol;Male;Married;2;1
Chevrolet;Malibu;Sedan;2019;43809;50581;2;213;Petrol;Male;Single;3;1
Honda;Accord;Sedan;2020;28726;98647;2,5;373;Petrol;Female;Married;1;4
Honda;CR-V;Sedan;2020;32673;14076;2;230;Petrol;Female;Married;3;5
Ford;Mustang;Sedan;2020;28191;20540;2,5;377;Petrol;Male;Single;0;4
Tesla;Model Y;Sedan;2020;40954;80260;2,5;113;Petrol;Female;Married;3;2
Chevrolet;Malibu;Sedan;2020;17653;64961;2,5;334;Petrol;Male;Single;2;2
Tesla;Model Y;Sedan;2018;42738;82017;1,8;343;Electric;Male;Single;3;4
Nissan;Maxima;Sedan;2019;27531;27480;2,5;251;Petrol;Female;Single;2;2
Ford;Fusion;Sedan;2021;41533;25998;2,5;225;Petrol;Female;Married;3;3
Toyota;Camry;Truck;2020;16087;10386;2;242;Petrol;Male;Single;0;5
Hyundai;Santa Fe;Sedan;2020;29784;81992;2;221;Petrol;Male;Married;3;2
Chevrolet;Camaro;Sedan;2021;29741;71911;2,5;112;Petrol;Male;Married;1;1
Chevrolet;Camaro;Truck;2020;44491;96398;2;275;Electric;Male;Single;1;2
BMW;3 Series;Hatchback;2021;27468;85883;2;380;Petrol;Male;Married;2;5
Kia;Sportage;Sedan;2018;45386;15736;;314;Petrol;Female;Single;3;5
BMW;3 Series;Truck;2019;41478;62276;2;200;Petrol;Male;Married;0;3
Tesla;Model 3;Sedan;2020;37178;93561;1,6;397;Petrol;Male;Married;2;2
Honda;CR-V;Sedan;2019;48229;72800;2,5;194;Electric;Male;Single;3;3
Tesla;Model 3;Sedan;2020;23022;55415;;180;Petrol;Male;Single;0;3
BMW;3 Series;Sedan;2020;49663;28254;3,5;398;Electric;Female;Single;0;2
Honda;Fit;Hatchback;2020;36524;30946;1,6;390;Petrol;Male;Single;0;1
Mercedes;GLE;Sedan;2021;29079;52038;2;205;Petrol;Male;Married;3;2
Nissan;Altima;Sedan;2020;25407;90934;3,5;381;Petrol;Male;Married;1;4
Mercedes;E-Class;Sedan;2019;23512;38773;2,5;396;Petrol;Female;Married;1;5
Tesla;Model S;Sedan;2020;48437;38275;;326;Petrol;Male;Married;1;1
Ford;Explorer;Sedan;2019;40377;80580;2,5;244;Petrol;Female;Single;3;2
Toyota;Prius;Sedan;2020;21036;42622;;174;Petrol;Female;Single;2;4
Nissan;Altima;Sedan;2021;37922;92146;3,5;148;Petrol;Male;Single;1;4
Hyundai;Tucson;Sedan;2020;18950;63135;2,5;108;Petrol;Female;Single;0;3
Honda;CR-V;Sedan;2021;46537;43460;2;315;Petrol;Female;Single;0;4
Ford;F-150;Sedan;2019;33889;75200;1,6;188;Petrol;Female;Married;0;3
Hyundai;Santa Fe;Sedan;2021;44672;61648;2;134;Petrol;Female;Married;1;1
Kia;Optima;Sedan;2020;17698;37771;1,6;181;Petrol;Female;Married;0;2
Mercedes;E-Class;Hatchback;2018;38782;9561;1,8;179;Petrol;Male;Married;0;2
Chevrolet;Silverado;Sedan;2020;35095;48191;2;397;Petrol;Male;Single;0;1
Toyota;RAV4;Sedan;2020;47392;61926;2,5;258;Petrol;Male;Single;1;5
Nissan;Sentra;Sedan;2020;29420;63502;;328;Petrol;Male;Single;0;1
Toyota;Camry;Sedan;2019;33729;78349;2,5;376;Petrol;Male;Single;1;2
Nissan;Maxima;Sedan;2019;22375;7229;2,5;373;Petrol;Female;Single;2;4
Tesla;Model Y;Sedan;2020;26033;40446;3,5;123;Petrol;Female;Married;1;1
Hyundai;Sonata;Hatchback;2020;20296;51605;2,5;321;Petrol;Male;Single;0;3
Toyota;RAV4;Sedan;2020;33825;73762;1,8;193;Petrol;Female;Single;1;1
Honda;Civic;Truck;2021;33478;58289;3,5;102;Petrol;Male;Single;2;1
Ford;F-150;Sedan;2021;19050;16752;2;319;Petrol;Male;Single;0;5
Nissan;Sentra;Sedan;2021;39249;95989;2;238;Petrol;Female;Single;1;2
Kia;Optima;Sedan;2021;24782;78251;;339;Petrol;Female;Married;1;3
Chevrolet;Silverado;Truck;2021;29849;90357;3,5;209;Petrol;Male;Married;3;5
Ford;Fusion;Sedan;2019;26652;78166;;305;Petrol;Female;Married;1;2
Ford;Explorer;Sedan;2021;25869;42203;2,5;352;Petrol;Female;Single;0;5
Nissan;Altima;Sedan;2019;32026;96164;2;375;Petrol;Female;Married;0;2
Toyota;Camry;Sedan;2020;40657;48475;1,6;283;Petrol;Male;Single;3;3
Mercedes;GLC;Truck;2020;40442;56761;2;122;Petrol;Male;Married;1;2
Toyota;RAV4;Sedan;2020;16096;41860;2;347;Petrol;Male;Single;1;2
Honda;Accord;Sedan;2020;38236;11176;2,5;223;Petrol;Male;Single;1;1
Chevrolet;Silverado;Sedan;2020;21343;30919;;117;Petrol;Male;Married;2;5
Honda;Civic;Sedan;2021;21669;47668;2;158;Petrol;Male;Married;1;4
Toyota;Prius;Hatchback;2021;23853;16264;2;312;Petrol;Male;Single;3;3
Hyundai;Elantra;Sedan;2020;31456;29138;3,5;103;Petrol;Female;Single;1;1
Kia;Sorento;Sedan;2020;15600;92799;2;314;Petrol;Male;Single;1;5
Ford;Mustang;Sedan;2021;18873;58843;2,5;382;Petrol;Male;Single;3;5
Nissan;Altima;Sedan;2019;41905;67329;1,8;216;Petrol;Male;Married;2;4
Honda;Civic;Sedan;2020;17794;72277;3,5;309;Petrol;Female;Single;1;5
Nissan;Rogue;Sedan;2020;33983;7458;;349;Petrol;Female;Married;1;2
Toyota;Corolla;Sedan;2019;21053;20402;2;141;Petrol;Male;Married;0;5
Ford;Mustang;Sedan;2021;19560;88624;3,5;373;Petrol;Female;Married;0;4
Hyundai;Tucson;Sedan;2020;48999;5136;2;299;Petrol;Female;Married;3;1
Nissan;Altima;Truck;2021;27108;58033;3,5;120;Petrol;Female;Single;1;1
Toyota;Corolla;Sedan;2019;38893;71355;2;264;Petrol;Male;Single;1;3
Ford;Fusion;Truck;2019;34029;14965;2;240;Petrol;Female;Single;2;1
Mercedes;GLC;Sedan;2020;27518;66685;2;332;Petrol;Female;Married;1;1
Mercedes;C-Class;Sedan;2020;25406;25886;2;121;Petrol;Female;Married;1;3
Honda;CR-V;Sedan;2021;33283;48294;2;295;Electric;Male;Married;0;2
Mercedes;C-Class;Sedan;2020;19207;97647;3,5;285;Petrol;Male;Single;3;3
Hyundai;Santa Fe;Sedan;2020;44214;76275;;215;Petrol;Male;Single;2;5
Mercedes;GLC;Sedan;2021;48092;94117;;366;Electric;Female;Married;3;5
Honda;CR-V;Sedan;2020;30915;84354;2;350;Petrol;Male;Married;1;5
Nissan;Rogue;Sedan;2021;45436;85153;;208;Petrol;Female;Single;0;4
Mercedes;GLC;Sedan;2019;47076;66492;3,5;216;Petrol;Female;Single;2;1
Ford;Explorer;Sedan;2019;44567;57598;2;101;Petrol;Female;Single;0;2
Honda;Fit;Sedan;2021;41838;7014;;104;Electric;Female;Single;0;2
Tesla;Model Y;Sedan;2021;45249;75738;1,6;149;Petrol;Female;Married;1;3
Chevrolet;Camaro;Truck;2019;43358;45119;2;150;Petrol;Female;Single;1;1
Hyundai;Santa Fe;Sedan;2018;40527;7720;1,6;108;Petrol;Male;Married;3;1
Mercedes;C-Class;Sedan;2020;17984;64542;2,5;105;Petrol;Female;Married;0;5
Hyundai;Sonata;Sedan;2021;38682;8124;1,8;389;Petrol;Male;Married;0;3
Kia;Soul;Sedan;2019;16998;55672;2,5;340;Petrol;Male;Married;3;3
Chevrolet;Malibu;Sedan;2021;30387;6704;2,5;151;Petrol;Male;Single;1;1
BMW;5 Series;Sedan;2021;28660;8917;2,5;192;Petrol;Female;Single;1;2
Ford;Explorer;Sedan;2020;34211;31241;2;106;Petrol;Male;Married;3;3
Nissan;Sentra;Sedan;2019;27099;91529;3,5;191;Petrol;Female;Single;1;1
Tesla;Model 3;Sedan;2020;23531;79632;2;119;Petrol;Female;Married;0;3
Hyundai;Sonata;Sedan;2020;24193;93387;2;303;Petrol;Male;Married;3;3
Toyota;RAV4;Sedan;2018;38915;39445;2,5;381;Petrol;Female;Married;2;5
Honda;Accord;Sedan;2020;34627;78165;1,8;238;Petrol;Male;Single;1;2
BMW;3 Series;Sedan;2018;19072;58383;;174;Petrol;Female;Single;0;3
BMW;X5;Sedan;2020;30519;77928;3,5;393;Petrol;Male;Married;1;5
Ford;Mustang;Sedan;2019;48681;32088;2;101;Petrol;Female;Single;2;1
Ford;Fusion;Sedan;2019;29954;24723;2;160;Petrol;Male;Married;3;2
Kia;Sportage;Sedan;2018;46026;90785;2;172;Petrol;Male;Married;1;3
Hyundai;Santa Fe;Sedan;2020;40604;16501;1,6;171;Petrol;Male;Married;1;5
Kia;Soul;Sedan;2020;19319;92026;2;232;Petrol;Female;Married;2;4
Mercedes;E-Class;Sedan;2020;44717;67386;2;353;Petrol;Male;Married;2;3
BMW;X5;Sedan;2020;19568;10277;2,5;168;Petrol;Female;Married;2;3
Kia;Optima;Sedan;2021;20718;17531;;261;Petrol;Male;Single;2;4
Toyota;Camry;Sedan;2021;41150;15026;2;273;Petrol;Female;Married;0;4
Honda;CR-V;Sedan;2019;30253;84101;2;312;Petrol;Female;Single;2;4
Ford;Explorer;Sedan;2020;49206;71679;1,8;161;Petrol;Male;Single;1;5
Ford;F-150;Sedan;2021;41625;80354;1,6;167;Petrol;Female;Married;2;1
Toyota;RAV4;Sedan;2020;21633;25972;2;310;Petrol;Female;Single;2;4
Hyundai;Santa Fe;Sedan;2020;20760;65689;2;175;Petrol;Female;Single;1;1
Honda;CR-V;Truck;2020;47285;49314;;224;Petrol;Female;Single;3;1
Tesla;Model Y;Sedan;2021;24629;61101;3,5;208;Petrol;Male;Married;2;2
Toyota;Prius;Truck;2020;45607;61833;;249;Petrol;Male;Married;3;4
Nissan;Altima;Sedan;2018;41037;77019;;346;Electric;Female;Married;1;1
Mercedes;E-Class;Sedan;2021;18201;30126;3,5;340;Petrol;Male;Married;1;1
Hyundai;Elantra;Sedan;2018;27527;53086;1,8;291;Petrol;Female;Married;0;1
Ford;F-150;Sedan;2020;29517;99493;2;310;Petrol;Male;Married;2;3
Toyota;RAV4;Sedan;2021;25041;66454;2;390;Petrol;Male;Married;0;5
Mercedes;C-Class;Hatchback;2019;16225;66723;3,5;307;Petrol;Male;Single;2;1
Hyundai;Sonata;Truck;2019;43074;92273;;200;Petrol;Male;Single;3;4
Kia;Soul;Sedan;2020;26190;70135;1,8;208;Petrol;Female;Married;1;5
Chevrolet;Camaro;Sedan;2018;46881;30660;2;158;Petrol;Female;Married;1;5
Ford;F-150;Sedan;2021;44132;39787;2;138;Petrol;Female;Married;3;3
Honda;Fit;Hatchback;2018;28283;74272;2;166;Petrol;Female;Married;0;2
Honda;Accord;Sedan;2019;25648;99260;2,5;224;Petrol;Male;Married;3;2
Hyundai;Santa Fe;Sedan;2021;29194;34128;2,5;342;Petrol;Male;Single;3;3
Hyundai;Sonata;Sedan;2020;39226;92262;2;377;Petrol;Male;Single;1;5
Ford;Fusion;Sedan;2019;21075;12208;1,6;127;Petrol;Male;Married;1;3
Toyota;Camry;Sedan;2020;33898;94887;2,5;128;Petrol;Female;Married;1;4
Hyundai;Sonata;Hatchback;2020;36223;22396;2;269;Petrol;Male;Single;2;1
Chevrolet;Camaro;Sedan;2020;17431;59534;2;303;Petrol;Male;Single;2;5
Honda;Fit;Sedan;2020;35266;74708;3,5;372;Petrol;Male;Single;2;1
Nissan;Sentra;Sedan;2019;19396;51021;2;341;Petrol;Male;Married;2;3
Kia;Optima;Sedan;2018;41360;59114;2;140;Petrol;Female;Single;0;3
Hyundai;Elantra;Sedan;2021;36054;72504;2;394;Petrol;Male;Married;3;1
Tesla;Model 3;Sedan;2019;34434;7513;2,5;253;Petrol;Male;Single;0;5
Kia;Soul;Sedan;2020;47363;45791;1,8;372;Petrol;Male;Married;2;1
Chevrolet;Silverado;Sedan;2020;21883;27077;1,8;129;Petrol;Male;Single;0;5
Ford;Fusion;Sedan;2019;39116;39794;2,5;242;Petrol;Male;Married;2;3
BMW;3 Series;Truck;2020;20013;53765;1,8;213;Petrol;Female;Married;3;3
Tesla;Model X;Sedan;2020;22917;79393;;224;Petrol;Female;Married;1;2
Ford;Fusion;Hatchback;2019;35970;35564;2,5;272;Petrol;Female;Single;2;4
Nissan;Rogue;Sedan;2020;28366;93418;;367;Petrol;Female;Single;1;4
Tesla;Model X;Hatchback;2018;27909;78193;2;248;Petrol;Female;Single;2;1
Kia;Optima;Sedan;2019;33311;52626;2;390;Petrol;Female;Married;0;2
Kia;Soul;Sedan;2019;31692;90628;2;297;Petrol;Female;Single;1;4
Honda;CR-V;Sedan;2020;44316;97963;;254;Petrol;Male;Single;2;5
Chevrolet;Camaro;Sedan;2021;26771;94593;2;342;Petrol;Male;Single;3;2
BMW;X5;Sedan;2021;35413;7739;2;292;Petrol;Female;Single;3;3
Ford;Fusion;Sedan;2020;48685;55500;3,5;252;Petrol;Female;Single;1;5
Chevrolet;Silverado;Sedan;2020;19435;89955;2,5;249;Petrol;Male;Single;2;2
BMW;X3;Sedan;2021;18805;71041;;185;Petrol;Female;Single;2;5
Mercedes;GLC;Sedan;2020;20900;46602;1,6;230;Petrol;Female;Married;1;2
Mercedes;E-Class;Sedan;2018;46121;52281;1,6;343;Petrol;Male;Married;2;3
Ford;Explorer;Sedan;2020;38559;32833;3,5;321;Petrol;Male;Single;3;5
Hyundai;Elantra;Hatchback;2020;15240;38831;2;278;Petrol;Female;Married;1;1
BMW;5 Series;Sedan;2021;47157;82599;2;201;Petrol;Male;Single;3;3
Honda;Fit;Sedan;2020;17620;23913;2,5;234;Petrol;Male;Married;3;4
Hyundai;Sonata;Sedan;2021;40479;41433;2;298;Petrol;Female;Single;2;4
Kia;Soul;Sedan;2020;18767;8563;2,5;300;Petrol;Female;Single;2;1
Nissan;Altima;Sedan;2019;49775;81201;2;100;Electric;Male;Single;1;3
Kia;Sportage;Sedan;2020;24870;73710;1,6;350;Petrol;Male;Single;2;1
Honda;Civic;Sedan;2020;20982;52764;1,8;222;Petrol;Male;Married;3;1
Kia;Optima;Sedan;2020;17248;85177;2;236;Petrol;Female;Married;0;3
Chevrolet;Malibu;Sedan;2020;40105;31813;1,8;233;Petrol;Female;Married;3;1
Ford;Explorer;Sedan;2020;29526;28970;2,5;212;Petrol;Male;Married;0;3
BMW;X3;Sedan;2021;45906;20830;3,5;239;Petrol;Male;Single;2;3
Toyota;Prius;Sedan;2019;39051;31860;1,8;277;Electric;Male;Married;3;5
Honda;Civic;Sedan;2021;21366;54055;2;213;Petrol;Female;Single;0;5
Chevrolet;Camaro;Sedan;2021;36108;18189;2;359;Electric;Female;Single;3;1
Tesla;Model X;Sedan;2020;34584;75234;1,6;203;Petrol;Female;Single;3;4
Tesla;Model 3;Sedan;2019;29446;80939;;245;Petrol;Female;Married;0;3
Nissan;Maxima;Sedan;2021;26993;6778;1,8;257;Petrol;Male;Single;1;3
Tesla;Model Y;Sedan;2021;36056;12365;3,5;310;Petrol;Female;Single;1;4
Hyundai;Sonata;Sedan;2021;28670;87533;;157;Petrol;Male;Married;2;3
Tesla;Model S;Sedan;2021;43218;16736;2;118;Petrol;Male;Married;2;3
Chevrolet;Silverado;Truck;2020;31186;61104;3,5;128;Petrol;Male;Single;1;2
Hyundai;Tucson;Sedan;2021;39267;64242;2;334;Petrol;Female;Single;3;4
Mercedes;GLC;Sedan;2018;28053;36122;1,8;175;Petrol;Female;Single;2;2
Nissan;Maxima;Hatchback;2020;35487;41438;1,8;399;Electric;Female;Single;1;1
BMW;X3;Sedan;2021;41098;15017;2;360;Petrol;Male;Married;2;3
Mercedes;E-Class;Sedan;2019;32518;44414;1,6;215;Petrol;Female;Single;2;4
Chevrolet;Malibu;Sedan;2020;18517;21294;2,5;348;Petrol;Male;Married;2;1
Honda;Civic;Truck;2021;15407;48074;3,5;197;Electric;Male;Single;0;4
Kia;Sportage;Sedan;2021;44085;98034;2,5;308;Electric;Female;Single;0;1
Chevrolet;Camaro;Sedan;2019;19559;43437;2,5;199;Petrol;Female;Single;2;5
Nissan;Rogue;Sedan;2020;22025;48043;;195;Petrol;Male;Single;0;5
Chevrolet;Camaro;Sedan;2020;26978;12528;2,5;202;Petrol;Male;Married;1;4
Mercedes;GLE;Sedan;2020;43438;30929;3,5;335;Petrol;Female;Married;3;1
Chevrolet;Silverado;Sedan;2021;34478;14877;2,5;171;Petrol;Female;Married;2;5
Honda;Civic;Sedan;2021;36898;36169;1,6;287;Electric;Female;Single;3;2
Tesla;Model Y;Sedan;2018;27104;8192;2;251;Petrol;Male;Single;1;4
Mercedes;E-Class;Hatchback;2018;15342;41213;;243;Petrol;Female;Married;3;3
Toyota;Camry;Hatchback;2020;29339;64953;2;359;Petrol;Male;Single;0;1
Kia;Sportage;Sedan;2020;20859;24495;3,5;326;Petrol;Female;Married;2;4
Tesla;Model Y;Sedan;2020;20633;14368;3,5;263;Petrol;Male;Married;3;4
Kia;Sorento;Sedan;2019;21804;33272;2;336;Petrol;Female;Married;1;2
Toyota;RAV4;Hatchback;2018;48381;65452;3,5;394;Electric;Male;Married;0;4
Honda;Accord;Sedan;2019;47999;74991;2;239;Petrol;Male;Single;2;5
Tesla;Model Y;Hatchback;2021;43048;42550;2,5;112;Petrol;Female;Single;2;3
Honda;Accord;Sedan;2020;24615;58803;2,5;142;Petrol;Male;Single;0;1
Chevrolet;Equinox;Sedan;2021;47046;26044;2;210;Petrol;Female;Single;3;2
Kia;Sportage;Sedan;2020;35781;52648;3,5;226;Petrol;Male;Single;3;1
Nissan;Sentra;Sedan;2019;20241;49204;3,5;332;Petrol;Male;Single;3;3
BMW;X3;Sedan;2020;37996;5550;2,5;158;Electric;Male;Married;2;5
Hyundai;Sonata;Sedan;2019;22864;59631;3,5;274;Petrol;Male;Single;3;2
Toyota;Corolla;Sedan;2019;34978;47893;1,8;384;Petrol;Male;Single;1;4
Honda;Fit;Sedan;2019;37154;47909;2;341;Petrol;Female;Married;0;1
BMW;3 Series;Sedan;2020;29993;6746;2;147;Petrol;Male;Single;3;5
Mercedes;C-Class;Hatchback;2021;18397;65069;2,5;159;Petrol;Female;Single;0;1
Honda;Civic;Hatchback;2021;30246;9434;;101;Petrol;Female;Married;0;5
Ford;Mustang;Sedan;2021;44226;83013;1,8;297;Petrol;Female;Single;1;5
BMW;5 Series;Hatchback;2021;33380;14448;1,8;372;Petrol;Male;Single;3;2
BMW;5 Series;Sedan;2021;15959;72676;2;144;Petrol;Female;Married;1;4
BMW;X3;Sedan;2020;36863;87195;2;249;Petrol;Female;Single;2;4
Hyundai;Elantra;Sedan;2021;28634;47649;;363;Petrol;Male;Married;1;2
Chevrolet;Camaro;Sedan;2019;21447;6474;2;201;Petrol;Male;Single;1;3
Ford;F-150;Truck;2021;41833;18375;2;365;Petrol;Female;Married;2;2
Chevrolet;Camaro;Sedan;2020;38194;67246;2,5;392;Petrol;Female;Married;1;3
Chevrolet;Camaro;Sedan;2019;35203;73619;2;377;Petrol;Male;Married;1;2
